Unnamed: 0,POLYMER SMILES,log CO2 (barrer),log CH4 (barrer),log N2 (barrer),CO2_CH4,CO2_N2
987,<polymer_spg>[*:1]c1cc(C(c2ccc(O)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*:2])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O;2->1,1.1238516409670858,-0.7670038896078462,-0.1549019599857432,77.77777777777777,19.000000000000004
485,<polymer_spg>[*:1]c1c(C)c(C)c(N2C(=O)c3ccc(Oc4cc(C)c(Oc5ccc6c(c5)C(=O)N([*:2])C6=O)c(C)c4C)cc3C2=O)c(C)c1C;2->1,2.3010299956639813,0.8808135922807914,0.9084850188786496,26.31578947368421,24.69135802469136
54,<polymer_spg>[*:1]c1ccc2c(c1)C(=O)c1cc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*:2])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1-2;2->1,0.885361220031512,-0.889410289700751,-0.4698003017969178,59.53488372093023,22.654867256637164
34,<polymer_spg>[*:1]c1cccc(Oc2ccc(C(c3ccc(Oc4cccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N([*:2])C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1;2->1,0.7993405494535817,-0.8860566476931632,-0.6179829574251317,48.46153846153846,26.14107883817428
366,<polymer_spg>[*:1]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*:2])c(=O)c5cc4c3=O)cc2)cc1;2->1,-0.0665127121512945,-1.7375489102695705,-1.5917600346881504,46.885245901639344,33.515625
30,<polymer_spg>[*:1]c1cccc(Oc2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*:2])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1;2->1,0.3222192947339193,-1.494850021680094,-1.0,65.625,21.0
894,<polymer_spg>[*:1]C(=C([*:2])c1ccc2c(c1)CCC2)c1ccc([Si](C)(C)C)cc1;2->1,3.3010299956639813,2.672097857935717,2.230448921378274,4.25531914893617,11.764705882352942
1019,<polymer_spg>[*:1]c1c(C)c2c(c(C)c1Br)N1Cc3c(C)c(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([*:2])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(Br)c(C)c3N(C2)C1;2->1,2.5575072019056577,1.2041199826559248,1.2787536009528289,22.5625,19.0
907,<polymer_spg>[*:1]C(=C([*:2])c1ccc(-c2ccc(C(C)(C)C)cc2)cc1)c1ccccc1;2->1,2.9242792860618816,2.0791812460476247,1.662757831681574,7.0,18.26086956521739
531,<polymer_spg>[*:1]C=CC1CC([*:2])CC1[Si](C)(C)C[Si](C)(C)C;2->1,1.8260748027008264,0.9294189257142929,0.568201724066995,7.882352941176471,18.10810810810811
298,<polymer_spg>[*:1]Oc1ccc(C2(c3ccc(OC([*:2])=O)cc3)CCCCC2)cc1;2->1,0.3424226808222063,-1.0362121726544449,-0.978810700930062,23.91304347826087,20.95238095238096
703,<polymer_spg>[*:1]C(Cl)CCCC([*:2])S(=O)(=O)Cl;2->1,,,0.1072099696478683,,
372,<polymer_spg>[*:1]C=CC1CCC([*:2])C1;2->1,1.187520720836463,0.3979400086720376,0.1760912590556812,6.16,10.266666666666667
283,<polymer_spg>[*:1]Oc1ccc2c(c1)-c1nc3c(Oc4ccc5nc6n(c5c4)C(=O)c4cc([*:2])ccc4-6)cccc3n1C2=O;2->1,,,-1.583359492661719,,
958,<polymer_spg>[*:1]c1c(C)cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C)CCC5(C)C4C=C5C(=O)N([*:2])C(=O)C5=CC43)c3ccccc23)c2ccccc12;2->1,3.509202522331103,2.1931245983544616,2.1172712956557644,20.705128205128204,24.65648854961832
548,<polymer_spg>[*:1]CC([*:2])[Si](C)(C)c1ccccc1;2->1,1.089905111439398,,-0.3467874862246563,,27.333333333333336
