Unnamed: 0,POLYMER SMILES,log CO2 (barrer),log CH4 (barrer),log N2 (barrer),CO2_CH4,CO2_N2
0,<polymer_spg>[*:1]c1ccc(Cc2ccc(N3C(=O)c4cc(Oc5ccccc5)c(-c5cc6c(cc5Oc5ccccc5)C(=O)N([*:2])C6=O)cc4C3=O)cc2)cc1;2->1,1.462397997898956,-0.0705810742857072,-0.1366771398795441,34.11764705882353,39.72602739726028
1,<polymer_spg>[*:1]c1ccc(Oc2ccc(N3C(=O)c4cc(Oc5ccccc5)c(-c5cc6c(cc5Oc5ccccc5)C(=O)N([*:2])C6=O)cc4C3=O)cc2)cc1;2->1,1.4785664955938431,-0.0705810742857072,-0.0809219076239261,35.411764705882355,36.26506024096386
2,<polymer_spg>[*:1]c1ccc(Oc2ccc(N3C(=O)c4cc(Oc5ccc(C)cc5)c(-c5cc6c(cc5Oc5ccc(C)cc5)C(=O)N([*:2])C6=O)cc4C3=O)cc2)cc1;2->1,1.6434526764861874,0.1613680022349748,0.0969100130080564,30.344827586206897,35.2
3,<polymer_spg>[*:1]c1ccc(Oc2ccc(N3C(=O)c4cc(Oc5ccc(C(C)(C)C)cc5)c(-c5cc6c(cc5Oc5ccc(C(C)(C)C)cc5)C(=O)N([*:2])C6=O)cc4C3=O)cc2)cc1;2->1,1.9324737646771533,0.4996870826184038,0.469822015978163,27.088607594936708,29.01694915254237
4,<polymer_spg>[*:1]Oc1cccc2c(Oc3ccc(S(=O)(=O)c4ccc([*:2])cc4)cc3)cccc12;2->1,0.2041199826559248,-1.4436974992327127,-1.2441251443275083,44.44444444444445,28.070175438596493
5,<polymer_spg>[*:1]Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(C(c5ccc(C(=O)c6ccc([*:2])cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1;2->1,1.110589710299249,-0.2676062401770314,-0.1191864077192086,23.88888888888889,16.973684210526315
6,<polymer_spg>[*:1]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(C)(C)c5ccc(C(=O)c6ccc([*:2])cc6)cc5)cc4)cc3)cc2)cc1;2->1,0.6627578316815741,-0.638272163982407,-0.6777807052660807,20.0,21.904761904761905
7,<polymer_spg>[*:1]Oc1ccc(C(=O)c2ccccc2-c2ccccc2C(=O)c2ccc(Oc3ccc(C(c4ccc([*:2])cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1;2->1,0.4941545940184428,-1.0604807473813815,-0.835647144215563,35.862068965517246,21.369863013698637
8,<polymer_spg>[*:1]Oc1ccc(C(=O)c2ccccc2-c2ccccc2C(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c([*:2])c(C)c4)cc3C)cc2)cc1;2->1,0.8426092396105621,-0.5783960731301689,-0.5361070110140927,26.363636363636363,23.91752577319588
9,<polymer_spg>[*:1]Oc1ccc(C(=O)c2ccccc2-c2ccccc2C(=O)c2ccc(Oc3ccc(C4(c5ccc([*:2])cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1;2->1,0.380211241711606,-1.1079053973095196,-1.011887159731648,30.769230769230766,24.66598150051388
10,<polymer_spg>[*:1]Oc1ccc(C(=O)c2cccc(-c3cccc(C(=O)c4ccc(Oc5ccc(C(c6ccc([*:2])cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)c3)c2)cc1;2->1,0.290034611362518,-1.2365720064370629,-1.1012748184105066,33.62068965517241,24.62121212121212
11,<polymer_spg>[*:1]Oc1ccc(C(=O)c2cccc(-c3cccc(C(=O)c4ccc(Oc5ccc(C6(c7ccc([*:2])cc7)c7ccccc7-c7ccccc76)cc5)cc4)c3)c2)cc1;2->1,0.2718416065364989,-1.259637310505756,-1.1944991418415998,34.0,29.264475743348985
12,<polymer_spg>[*:1]Oc1ccc(C(C)(C)c2cccc(Oc3ccc(S(=O)(=O)c4ccc([*:2])cc4)cc3)c2)cc1;2->1,0.1760912590556812,-1.2839966563652008,-1.1804560644581312,28.846153846153847,22.727272727272727
13,<polymer_spg>[*:1]Oc1ccc(Oc2ccc(C(=O)c3ccc([*:2])cc3)cc2)c(-c2cccc(C(F)(F)F)c2)c1;2->1,0.1760912590556812,-1.3872161432802643,-1.2924298239020635,36.58536585365854,29.411764705882355
14,<polymer_spg>[*:1]Oc1ccc(Oc2cccc([*:2])c2C#N)c(-c2cccc(C(F)(F)F)c2)c1;2->1,0.568201724066995,-1.0457574905606752,-0.8239087409443188,41.11111111111112,24.666666666666668
15,<polymer_spg>[*:1]Oc1ccc(Oc2ccc(C(=O)c3ccc([*:2])cc3)cc2)c(-c2cccc(C)c2)c1;2->1,0.0,-1.619788758288394,-1.537602002101044,41.66666666666666,34.48275862068965
16,<polymer_spg>[*:1]Oc1ccc(Oc2cccc([*:2])c2C#N)c(-c2cccc(C)c2)c1;2->1,0.2787536009528289,-1.3010299956639813,-1.154901959985743,37.99999999999999,27.14285714285714
17,<polymer_spg>[*:1]c1c(C)c(C)c(N2C(=O)c3ccc(Oc4cccc(C)c4Oc4ccc5c(c4)C(=O)N([*:2])C5=O)cc3C2=O)c(C)c1C;2->1,1.4313637641589874,-0.1549019599857432,-0.0809219076239261,38.57142857142858,32.53012048192771
18,<polymer_spg>[*:1]c1cc(C)c(C)c(N2C(=O)c3ccc(Oc4ccc(C)cc4Oc4ccc5c(c4)C(=O)N([*:2])C5=O)cc3C2=O)c1C;2->1,1.3424226808222062,-0.2441251443275086,-0.1870866433571444,38.59649122807018,33.84615384615385
19,<polymer_spg>[*:1]c1c(C)c(C)c(N2C(=O)c3ccc(Oc4ccc(C)cc4Oc4ccc5c(c4)C(=O)N([*:2])C5=O)cc3C2=O)c(C)c1C;2->1,1.3010299956639813,-0.3279021420642826,-0.2291479883578558,42.5531914893617,33.898305084745765
20,<polymer_spg>[*:1]c1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*:2])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1C;2->1,1.5314789170422551,,0.2624510897304294,,18.579234972677597
21,<polymer_spg>[*:1]c1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*:2])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1C;2->1,1.5854607295085006,-0.0555173278498313,0.290034611362518,43.75,19.743589743589745
22,<polymer_spg>[*:1]Oc1ccc(Oc2ccc(C(=O)c3ccc([*:2])cc3)cc2)c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1;2->1,0.9395192526186184,-0.4202164033831898,-0.2676062401770314,22.89473684210526,16.111111111111107
